X,Y,Z,Polar,Azimuth,Elevation,Frequency,Magnitude,Phase
-130.0,-169.999,0.0,0.0,-180.0,-130.0,8000000000.0,2.905034636335512e-05,131.47416657172477
-130.0,-169.999,0.0,0.0,-180.0,-130.0,8200000000.0,2.4594334454823125e-05,-33.456951800253755
-130.0,-169.999,0.0,0.0,-180.0,-130.0,8400000000.0,3.056703125442508e-05,154.03989822849476
-130.0,-169.999,0.0,0.0,-180.0,-130.0,8600000000.0,3.0415727746849985e-05,22.808401632939468
-130.0,-169.999,0.0,0.0,-180.0,-130.0,8800000000.0,2.201786214792719e-05,-165.25701133675042
-130.0,-169.999,0.0,0.0,-180.0,-130.0,9000000000.0,3.0504490399823107e-05,57.718699686131195
-130.0,-169.999,0.0,0.0,-180.0,-130.0,9200000000.0,2.2994604117919254e-05,-82.56187355886752
-130.0,-169.999,0.0,0.0,-180.0,-130.0,9400000000.0,2.110241888176614e-05,91.47569920376985
-130.0,-169.999,0.0,0.0,-180.0,-130.0,9600000000.0,2.5107070069285262e-05,-53.348304098980165
-130.0,-169.999,0.0,0.0,-180.0,-130.0,9800000000.0,1.957948008360868e-05,-176.38630323941442
-130.0,-169.999,0.0,0.0,-180.0,-130.0,10000000000.0,1.717457306901423e-05,13.749654058687206
-130.0,-169.999,0.0,0.0,-180.0,-130.0,10200000000.0,2.431532294623495e-05,-120.72720006421933
-130.0,-169.999,0.0,0.0,-180.0,-130.0,10400000000.0,1.6418176718325453e-05,105.11620456426493
-130.0,-169.999,0.0,0.0,-180.0,-130.0,10600000000.0,1.8385252900409068e-05,-58.68931398420063
-130.0,-169.999,0.0,0.0,-180.0,-130.0,10800000000.0,2.700947395684094e-05,170.2297193974485
-130.0,-169.999,0.0,0.0,-180.0,-130.0,11000000000.0,2.6608298159705442e-05,19.05422750712752
-130.0,-169.999,0.0,0.0,-180.0,-130.0,11200000000.0,2.7817764876265672e-05,-158.14382794310328
-130.0,-169.999,0.0,0.0,-180.0,-130.0,11400000000.0,3.060434385625184e-05,58.255045651172225
-130.0,-169.999,0.0,0.0,-180.0,-130.0,11600000000.0,2.0256411070118022e-05,-85.48677732729077
-130.0,-169.999,0.0,0.0,-180.0,-130.0,11800000000.0,1.5999524680998996e-05,118.6213904609497
-130.0,-169.999,0.0,0.0,-180.0,-130.0,12000000000.0,1.7290368465279188e-05,-4.30964097437487
